empire	0.20407943 0.05994217 0.19696997 -0.037310448 -0.13004914 -0.58708847 0.4581891 -0.52384007 -0.010952862 0.18086292 -0.08800752 0.16751567
social	-0.32305473 0.19666854 0.23524769 -0.52424186 -0.03913927 -0.48360357 0.28497076 -0.20730051 0.12695995 -0.15877607 0.20055947 -0.29265562
o	-0.07590152 -0.27895543 0.18814874 -0.16185324 0.21076177 -0.68169546 -0.030445235 0.14625111 -0.16971304 0.40578362 0.30214113 -0.19654173
developed	0.1860724 -0.03667648 0.09612666 -0.11318128 -0.6072081 -0.34101608 0.18092895 0.31764677 -0.4273272 -0.25148413 -0.05736102 -0.27241546
standard	-0.1107143 0.018377716 0.4342574 -0.6446734 -0.10357211 -0.29157954 0.4988639 0.120596685 0.110721976 0.03157261 -0.10253183 0.017258255
court	0.13054389 0.34205863 -0.0075223045 -0.5564543 -0.3495745 -0.102342226 0.55517465 0.054517888 -0.24849708 -0.08927196 0.1930619 -0.073455244
service	0.10889345 0.3308014 -0.15573633 -0.5621624 0.013719198 -0.4360724 0.5208098 -0.03936035 -0.19907844 -0.03679917 0.15250927 -0.10510583
kingdom	0.35610887 0.06825288 0.04271827 -0.16851139 -0.24090841 -0.019795451 0.63523984 -0.27031076 -0.3813588 -0.09414105 -0.2886697 0.25622955
along	-0.22516687 0.30761236 0.2681552 -0.65526694 -0.038133178 -0.36917445 0.2382334 0.29383016 0.056384627 0.08930325 0.19036 -0.15863816
college	0.15898436 0.23936424 -0.090977274 -0.49001998 -0.24056727 -0.3876627 0.5772508 -0.19225925 -0.07509945 0.046290167 0.2505036 0.14198671
republic	0.030768752 0.2066134 0.0533085 -0.3860118 -0.43129793 -0.21757814 0.62834406 -0.060276035 0.015557576 0.022425037 0.30587742 0.2800067
sea	0.29750505 -0.02124114 0.07909205 -0.5654811 -0.08498923 -0.3344272 0.5829283 0.012805889 -0.11422501 0.089419216 -0.30843306 0.099029675
america	0.24158566 -0.07602446 -0.16298783 -0.30081433 -0.3521026 -0.3561141 0.5774116 -0.25627586 0.0069196336 0.35637385 -0.17812563 0.10073995
today	0.30038908 0.4782106 0.22582637 -0.32403335 -0.3364053 -0.20235795 0.12241287 -0.03942886 -0.51478326 -0.2104104 0.20619287 0.05137232
result	0.24634077 0.14270265 0.19864069 -0.44142115 -0.48252425 0.022364192 0.21634218 0.47628608 -0.19721869 -0.3193471 -0.17587626 0.07647822
held	0.25482163 0.0073717386 0.051146362 0.067534074 -0.49911404 -0.5495159 0.14144412 0.11961451 -0.55628717 -0.070800155 -0.11434439 -0.12204821
team	0.3017887 0.17757764 0.2458581 -0.4582211 -0.5252903 -0.35341594 0.26525226 0.16070597 0.10561013 -0.0960214 0.29733294 0.034332786
light	-0.067262195 0.34849072 0.30241218 -0.5507015 -0.27210188 -0.30564326 0.19773263 0.22992367 -0.25041 -0.3189124 0.073852345 0.22365195
means	0.04758159 -0.03965717 0.122257546 -0.22654018 -0.4436187 -0.33577618 0.09276472 -0.29139042 -0.054863513 -0.70776975 -0.1403982 -0.05638821
never	0.47611922 0.102797255 -0.016586453 -0.12564844 -0.23169872 -0.20664984 -0.2995639 0.24640748 -0.55199736 0.04681994 0.3415341 -0.27622125
especially	0.269105 0.32840133 -0.032528356 -0.45129243 -0.12715487 -0.29754677 0.26076016 0.0016100343 -0.60096616 0.11712934 -0.25719312 -0.035821807
third	0.24455026 -0.26543936 0.102798484 -0.5124796 -0.3378661 -0.03758054 0.58659554 -0.11580803 0.2227807 -0.17556211 0.18614604 0.09142725
further	0.07236011 0.16484098 0.1635766 -0.50686854 -0.15241283 -0.49426416 -0.029388737 0.19441098 -0.39925426 0.07648694 0.039647005 -0.45924538
character	0.1636636 0.10492974 0.16482562 -0.51521313 -0.5357055 -0.26814508 0.21424851 0.27138752 0.105764546 -0.3393416 0.23512566 0.09763863
forces	0.05764377 0.38797614 0.054767646 -0.21024933 -0.025530519 -0.4758462 0.5392067 -0.20650135 -0.4685936 0.04823214 0.088800386 0.09320795
take	0.5900559 0.055026744 0.015048525 -0.43733007 -0.09443883 -0.30962744 -0.27414513 0.21469513 0.019737877 -0.44763228 -0.17444257 0.009501455
men	-0.06783284 0.37742043 0.40605608 -0.11876988 -0.14411679 -0.56353265 -0.042068984 -0.03518649 -0.19660456 -0.30400485 0.18590917 0.4086365
society	-0.033471555 0.16890016 0.08230512 -0.43171066 -0.3716902 -0.5090175 0.5751646 -0.17334905 -0.10473381 -0.03385316 0.055414237 0.06246274
show	0.64100206 0.13255921 0.073846966 -0.35031363 -0.31438664 -0.4816219 -0.008542397 0.06600029 0.073637575 -0.31295493 0.04779518 -0.049959563
open	0.05526126 0.13221025 0.41634429 -0.60633796 0.007154309 -0.43866143 0.0802332 -0.053269796 0.19579805 -0.0077128396 -0.42423064 -0.13549995
possible	0.26518413 0.19532116 0.2031134 -0.34817743 -0.56275976 -0.35244536 -0.26557487 0.123788446 -0.19317424 -0.11164703 -0.3169195 -0.22815634
fact	0.6111742 0.03275082 -0.04122621 -0.10872985 -0.37148774 -0.28399885 0.40636027 -0.15071884 -0.15774326 -0.2813465 -0.31667697 0.032328878
battle	0.19150642 0.13946678 -0.041404184 -0.49531576 -0.36142105 -0.1385179 0.54871017 0.21166974 0.012114978 -0.24195953 0.17253478 0.33565423
took	0.49856198 -0.31301436 -0.011427125 -0.21532573 -0.28609914 -0.10780262 0.103865966 -0.116569996 -0.2128928 -0.5277639 0.39970148 -0.074108854
former	0.05240811 0.089981504 0.2583854 -0.5188564 0.23467535 -0.2503799 0.69330615 -0.10066335 -0.06428493 0.02774146 0.17597447 0.09350616
books	-0.08739804 0.13948683 0.4950188 -0.14365058 -0.29504055 -0.4036765 0.26325986 -0.19635628 -0.39891234 -0.16042164 0.12431142 0.38605854
soviet	-0.23325223 -0.2289799 0.02792745 -0.2067397 0.00928194 -0.110872984 0.6856546 -0.32570967 -0.040442362 -0.21812855 0.4534397 -0.07892616
river	0.29229534 -0.003433214 0.03327688 -0.37901148 -0.23609285 -0.5632516 0.5402833 -0.023005534 -0.11046474 0.085053705 0.021620804 -0.29062504
children	0.1151577 0.17548262 0.4063095 -0.04475028 -0.29234526 -0.5412955 0.14683795 0.080593996 -0.2676542 -0.2586823 0.14270353 0.4726645
having	-0.10202818 -0.09941353 0.19771093 -0.42366692 -0.5262191 -0.33671698 -0.30151752 0.26613334 -0.04354598 -0.30194834 0.13248919 -0.31381023
good	-0.055939067 0.12731394 0.45835853 -0.5496985 -0.5440404 -0.13731176 0.027262975 0.13984758 -0.19128467 -0.14250652 -0.05376573 -0.27106696
local	-0.16086325 0.019559614 0.13395543 -0.6597198 0.04203444 -0.22509052 0.51747817 0.079386674 0.022746937 -0.27650583 0.159738 -0.30258638
current	0.078675725 0.22658683 0.2960754 -0.6679117 0.07344731 -0.29607987 0.462973 0.004720069 0.111412995 -0.011111 0.29532817 -0.039023507
son	0.029637257 0.2761798 0.14129569 -0.24475425 -0.40692765 -0.19080697 0.40401345 -0.02237983 -0.0460543 -0.37789878 0.5185896 0.25177062
process	0.35538784 0.2782584 0.17417435 -0.37550092 -0.5844632 0.020461433 0.29728162 0.046625983 -0.10771512 -0.41964257 -0.06724879 -0.011956648
natural	-0.22285533 0.022284804 0.3526261 -0.70896447 0.10990107 -0.38008088 0.32020518 -0.057575885 0.10908577 -0.084492594 -0.118547514 -0.16548319
present	0.51771444 0.013719361 0.033296347 -0.29739827 -0.36877462 -0.44818848 0.43049654 0.233523 -0.2382039 -0.004834829 -0.0756673 -0.05487544
himself	0.16759133 0.13764702 -0.23814785 -0.4301312 -0.51805806 -0.4570301 -0.18154396 0.06387769 -0.2885222 -0.17340723 0.1113326 -0.26688957
islands	0.05483918 0.25521967 0.30410087 -0.31137642 -0.21026586 -0.32556143 0.64234024 -0.010985508 -0.403497 0.09465161 0.048054878 -0.07362963
total	-0.10883937 -0.46674237 0.11204585 -0.67766386 -0.053318605 -0.021068443 0.4378506 0.19100538 0.15555519 -0.20066866 -0.021504782 0.045958575
near	0.4330163 -0.038922783 0.27992868 -0.50788075 0.014871453 -0.33592388 0.38440204 -0.08141032 0.006205611 0.19120221 0.27174678 -0.31109032
white	-0.15888926 -0.17305794 0.24367347 -0.41552788 -0.22891028 -0.6295702 0.40205285 0.078641035 0.07539429 0.048013188 0.28147376 -0.09464936
days	-0.017466564 0.04195438 0.26211742 -0.39356807 -0.34870785 -0.008520066 0.0751776 0.16215861 -0.39990908 -0.33124414 0.20267713 0.55676615
person	0.23881496 0.007547938 0.21541701 -0.3571452 -0.56346387 -0.2173875 -0.1362562 0.30172098 0.087050855 -0.4873492 0.0812635 0.20715275
itself	0.36784092 0.19872542 -0.08777755 -0.500953 -0.49454233 -0.375667 0.02071949 0.042236533 -0.19537352 0.1624659 -0.18277456 -0.28400537
seen	0.14090082 -0.07354063 0.09881946 -0.12773697 -0.725742 -0.32862788 -0.21059117 0.026032243 -0.39201778 0.009806851 -0.26772332 -0.20852526
culture	-0.010577507 0.2939673 0.3098774 -0.4888464 -0.48060203 -0.20202261 0.4788534 -0.21383387 -0.14371388 -0.096645735 -0.014827504 -0.038021296
little	0.057478998 0.07921685 0.2499053 -0.5259278 -0.5564478 -0.0070357076 -0.10055436 0.31673625 -0.2766416 -0.046771795 -0.027591616 -0.38957945
above	0.31140095 0.20112963 0.52296954 -0.39259532 -0.25154772 -0.21115494 0.15884086 0.26096252 -0.20685631 0.036789764 0.4183517 -0.12079836
software	-0.09739203 0.45901698 0.35121205 -0.6774588 -0.08858769 -0.14854227 0.07270303 -0.1971826 -0.18249874 -0.10315582 -0.083914906 -0.26916578
largest	0.19849592 0.012853162 0.1775111 -0.5019035 -0.15903272 -0.18789066 0.59673655 -0.23312582 0.24199541 0.064788386 0.28724205 0.2464002
words	-0.10538238 0.30231667 0.46968627 -0.24205118 -0.06168655 -0.20515311 0.38309243 -0.09259143 -0.48711923 -0.30134538 -0.19661258 0.22434047
upon	0.41476086 0.0026419272 0.16724552 -0.40079376 -0.023143217 -0.30432624 -0.13294196 -0.035877354 0.107149236 -0.282905 0.60054624 -0.2740017
level	-0.21458724 0.009343887 0.12722684 -0.62725425 -0.35969213 -0.083341785 0.59129506 0.12631294 -0.08841254 0.021027667 0.1783829 -0.04734769
father	0.3332792 0.37881887 0.11117702 -0.10030773 -0.30248547 -0.27249554 0.24312426 -0.13676117 -0.032651044 -0.23196654 0.5731601 0.3099157
created	0.30859357 -0.010661782 0.10147034 -0.0016826387 -0.59345 -0.5309307 0.15168443 0.2819252 -0.32491833 -0.013991982 -0.027845612 -0.22639357
side	-0.06934196 0.095424965 0.43907157 -0.25026134 -0.41076663 -0.23361908 0.56674916 -0.15474014 -0.21365888 -0.20235741 -0.15477839 0.22728851
red	-0.090477645 -0.06796389 0.043779343 -0.6008008 -0.15258978 -0.3662206 0.4326392 0.19583744 0.056792855 0.0731877 0.40880442 -0.25628784
references	-0.2708058 -0.17803153 -0.051154956 -0.56529856 0.39127502 -0.3449304 0.16547757 0.28727815 -0.34024802 -0.06213693 0.114682525 -0.24088004
press	-0.14799768 -0.1822559 0.42530853 -0.44297272 0.032664854 -0.24240762 0.28192726 -0.53936493 0.16422324 0.15622737 -0.04298426 0.29037482
full	-0.021774316 0.025959892 0.038136058 -0.7284539 -0.34294695 0.0462625 0.3560995 0.26610088 -0.050830744 -0.0059807356 0.34676442 -0.16284402
region	0.38356972 0.21467732 0.19282524 -0.40381658 -0.58770895 -0.27770066 0.40935278 0.008947928 0.024586111 -0.10834926 0.031238688 0.055222187
almost	0.25700006 0.3239227 0.48292926 -0.3191182 -0.36624038 -0.24210426 -0.23918846 0.046818968 -0.48684216 0.05943729 -0.023419203 0.026863635
image	-0.15536755 0.07521598 0.19553097 -0.63101166 -0.19359697 -0.29585475 0.45400116 0.17241542 -0.1895121 0.05875055 0.3489163 -0.108776785
al	-0.15475412 -0.2519504 0.09394808 -0.3821216 0.11522252 -0.47733617 0.276198 -0.04964644 -0.33514047 0.35744143 0.25188476 -0.36650157
famous	0.10430497 0.24111173 0.33933675 -0.5309398 0.01200717 -0.12683542 0.37953052 -0.30082175 -0.18478599 -0.26193696 -0.423781 -0.028698362
play	0.3592561 0.12027402 0.100765586 -0.42757663 -0.31731907 -0.4784686 -0.031273454 0.36110243 0.008167584 -0.43088624 -0.12552631 -0.031790122
came	0.25974995 -0.09831775 -0.4281443 -0.31650075 -0.07299381 -0.5534543 -0.14014186 -0.05333233 -0.18518011 -0.5196731 -0.001731232 0.030078005
role	0.098964244 0.08357444 0.018243685 -0.38381672 -0.62394196 -0.05913003 0.573584 0.025668943 -0.20547126 -0.22310203 -0.07003285 -0.12735088
once	0.6163856 -0.02063291 0.11980065 -0.09788088 -0.42861718 -0.24605328 0.0576773 0.18033709 -0.49106234 -0.07799709 0.14906007 -0.214854
certain	-0.07889906 0.0024125888 0.041012764 -0.6833724 -0.22344016 -0.19869466 0.16892585 0.09597063 -0.23401211 -0.21923144 -0.33582675 -0.42700616
league	-0.38122144 -0.035651006 0.13182054 -0.40123096 -0.20359585 -0.25088406 0.6038001 0.043573428 -0.07569692 0.29383752 0.28883177 -0.16933624
jewish	-0.1561466 0.07329702 0.09841007 -0.68934304 0.23711249 -0.34877318 0.43534032 -0.15442346 0.084000535 -0.17603917 0.23615338 -0.017898386
james	0.04615561 -0.2091535 -0.23230562 -0.28080094 -0.030249143 -0.7487443 0.13059086 0.0792158 -0.018149093 0.25931427 0.41093802 0.002000866
january	-0.07330937 -0.45368674 0.08850559 -0.17175932 -0.15756102 -0.67088 0.2443858 -0.11160003 -0.14030875 0.28038442 -0.17884149 0.27219316
site	-0.12722741 -0.09000405 0.109176226 -0.36993536 -0.3629978 -0.09244206 0.76636845 0.013384388 -0.22618982 -0.010615601 0.0465869 -0.21373644
again	0.5406317 -0.05044454 -0.17872228 -0.16962658 -0.4260522 -0.46557826 -0.054990716 0.012356511 -0.43469703 -0.13753973 0.12096552 -0.14312993
numbers	-0.19680037 0.24379 0.5421238 -0.50119966 -0.40877783 -0.030772462 0.07716518 0.074921876 -0.33839652 -0.04267282 -0.12333123 0.21349172
art	-0.080175504 0.25169474 0.22569905 -0.45025855 -0.3099549 -0.51109004 0.5057381 -0.18598503 0.013735349 -0.16689229 0.029328445 0.0006348411
member	-0.31759536 -0.18385 0.071222514 -0.4814343 -0.06766798 -0.011242302 0.62859255 0.13867423 -0.15555786 -0.4257003 -0.04603941 -0.0433324
areas	-0.15108593 0.3337135 0.3417449 -0.43513986 -0.19191422 -0.0684749 0.32808203 -0.111687295 -0.4230848 -0.37923402 -0.24004184 0.13266967
movement	0.13366915 0.5394039 0.041030724 -0.4174579 -0.32605052 -0.3343575 0.4375468 -0.11121971 -0.11198781 -0.2084704 0.18277921 -0.062377263
religious	-0.38991222 0.1665157 0.34016976 -0.5405074 0.05144595 -0.40550354 0.2833879 -0.18757352 -0.07597001 -0.19715707 0.14252093 -0.25465733
type	-0.111779965 -0.09902065 0.29243913 -0.36172885 -0.61848235 -0.07189264 0.3309198 -0.061927248 -0.042686123 -0.47121853 -0.12779285 0.14177425
march	0.014079839 -0.40738645 0.13888013 -0.11424129 -0.191969 -0.7082795 0.21146928 -0.06928005 -0.14573196 0.19785737 -0.2339223 0.31362954
community	-0.16585146 0.2703634 0.27969834 -0.50764096 -0.18814541 -0.4230708 0.49481308 -0.08585331 -0.11711159 -0.20847385 0.097081296 -0.17397395
story	0.19861089 0.108250394 0.2590829 -0.41442695 -0.6802259 0.009351713 0.3204479 0.13017213 0.03086359 -0.19791046 0.16722533 0.24382406
played	0.11445156 -0.05784533 0.2057702 -0.042474635 -0.5096514 -0.41219455 0.14217296 0.2749664 -0.49955782 -0.22093357 -0.15008509 -0.30503362
production	-0.028834075 0.14260828 0.03395903 -0.41522944 -0.49063367 -0.3475284 0.50221425 0.21067373 -0.19282646 -0.12645575 0.29754767 0.07385853
released	0.30388936 -0.110165775 0.005969531 0.018081892 -0.6065936 -0.5566655 0.081043035 0.26086575 -0.32946765 0.10499702 -0.12043935 -0.09285468
center	-0.11831654 0.26507467 0.24423553 -0.6769723 -0.109311186 -0.28906882 0.53523165 0.111731626 -0.003965659 0.0065973504 -0.031079357 -0.04798106
rights	0.17494795 0.4482125 -0.0020418006 -0.5388116 -0.018115662 -0.26309553 0.17470634 -0.4605198 0.14970395 -0.3753264 0.051524244 0.009606439
real	0.33618516 0.054024946 0.07094177 -0.83553815 0.03849506 -0.054487213 0.30078766 0.047197435 0.0072139953 -0.2587297 -0.10216413 0.07951069
related	0.05196993 0.22356214 0.06345591 -0.559141 0.08825695 -0.5998958 -0.29672664 -0.010245323 -0.098583765 -0.15117879 -0.19368479 -0.32365134
foreign	-0.34333467 -0.08799136 0.10871651 -0.50711 0.13631114 -0.43590146 0.53080285 -0.19325368 -0.09329337 -0.10420521 0.022863561 -0.24005063
low	-0.16228668 -0.054637495 0.32172754 -0.6185274 -0.32235506 -0.3309433 0.25812823 0.01481392 0.068715595 -0.014822025 -0.205965 -0.39616174
ancient	0.088691905 0.11697515 0.121516444 -0.44795775 0.0118003655 -0.39604378 0.62892497 -0.39731652 -0.015878184 -0.09866391 -0.18343453 0.0947974
view	0.29579866 0.35242257 0.08713753 -0.26643345 -0.5466192 -0.12959044 0.32068235 -0.16253132 -0.13859168 -0.4598452 -0.06259183 0.17406607
terms	0.102457225 0.3045843 0.06724177 -0.4053317 -0.14956856 -0.04025985 0.5067591 0.1715991 -0.46585208 -0.31277725 -0.17632608 0.26783293
source	-0.418867 -0.10474658 0.20141612 -0.5049596 -0.49702218 0.07225363 0.3797909 0.07189285 -0.07075468 -0.19498488 0.12535988 -0.24005055
act	0.24286518 0.05993017 0.1858529 -0.34358284 -0.5671313 -0.5049226 0.18345195 -0.14296299 0.07822165 -0.19883363 -0.3221478 0.06873173
minister	-0.10848694 0.3003737 -0.17161277 -0.3633353 -0.16756058 -0.39245135 0.55066216 -0.12469474 -0.25810635 0.07961149 0.3538102 -0.19373156
change	0.4722146 0.2667682 0.07953505 -0.4567648 -0.3384094 -0.3438489 0.11071673 0.26126358 -0.08443601 -0.3629412 -0.18975991 -0.05247544
energy	-0.052825544 0.35328323 0.3286289 -0.6725468 -0.29067832 -0.25628647 0.31136748 0.018195925 -0.14343624 -0.15528642 -0.085321344 -0.11251333
produced	0.1313549 0.02910108 0.10588908 -0.054125287 -0.5381927 -0.5089533 0.093183376 0.27462807 -0.51310176 -0.044984467 -0.13636747 -0.2259985
research	-0.09654347 0.30546403 0.042505734 -0.514172 -0.31677416 -0.58040994 0.2649055 -0.025068106 -0.1791604 -0.07049724 0.25654432 -0.14241889
actor	0.11900961 -0.30907536 0.06362954 -0.28756568 -0.15750569 -0.59199375 0.27846065 -0.07450807 0.39534903 0.4211972 -0.0017112051 0.1072343
making	0.067360304 0.05121905 0.18981504 -0.35041395 -0.37913445 -0.17157179 0.37065494 0.1114331 -0.42657894 -0.5070328 0.17040354 -0.20723891
december	0.05118994 -0.41713247 0.027861767 -0.08973138 -0.28080904 -0.730996 0.14477094 -0.097438894 -0.15411963 0.1492238 -0.11393513 0.33449766
civil	-0.0032985893 0.14103496 -0.16771074 -0.48066494 0.03981809 -0.3532473 0.3237099 -0.2522599 0.35929543 0.25886136 0.4789889 0.024649188
women	0.005541655 0.46668115 0.27479434 -0.10215863 -0.21065994 -0.61088264 0.109865606 -0.08560375 -0.20808367 -0.19545364 0.22289172 0.35790282
special	-0.18308096 -0.100764014 0.22868778 -0.72708905 -0.15928231 -0.16517204 0.19310053 0.27826604 -0.13964722 0.021445377 -0.006100039 -0.43359044
style	-0.05693032 0.2889823 0.14835966 -0.45252606 -0.47296637 -0.301249 0.4097341 -0.21025297 -0.13472773 -0.16784993 0.3064047 0.1404001
design	0.11226548 0.3803488 0.16877832 -0.56728077 -0.44113505 -0.3721983 0.26326546 0.06587843 -0.093497604 -0.22038864 0.079721764 -0.1482855
william	-0.109166116 -0.15282999 -0.119909905 -0.30199772 0.035938624 -0.7635294 0.053471807 -0.0044174017 -0.09511176 0.3366957 0.3691195 -0.11548972
japanese	0.007234591 0.008939596 0.022398723 -0.68224597 0.06876115 -0.43679652 0.49324778 0.04063369 0.08452413 0.080490395 0.24986988 -0.1318509
available	0.09802188 0.20943938 0.05058667 -0.30941945 -0.3160081 -0.4206954 -0.17352198 0.10689255 -0.5852315 0.022735154 -0.3774347 -0.21065682
chinese	0.08703769 0.09382911 0.031504806 -0.66253567 0.05508516 -0.40213728 0.58530486 -0.07898507 0.0407054 -0.15895295 0.0112704 -0.05527608
forms	-0.2907158 0.1843484 0.46547544 -0.3517539 -0.20312487 -0.071401976 0.33106557 -0.097951405 -0.35251513 -0.46754062 -0.12652886 0.1291287
canada	0.22745721 -0.008655822 -0.19951837 -0.21259621 -0.15881956 -0.5795989 0.5917826 0.011071337 -0.33022636 0.054735977 -0.06510829 0.18817897
northern	0.24254754 0.058431547 -0.16184457 -0.50251 0.05736653 -0.27063078 0.75188005 -0.00043112485 -0.12285188 -0.0028066225 0.028484788 -0.035759207
died	0.05412942 -0.04200364 -0.37317246 -0.04537906 -0.18898208 -0.4243446 0.18814397 0.07243516 -0.64014333 -0.32599327 0.26046574 0.116891995
class	-0.12707928 -0.28095868 0.060481064 -0.67696905 -0.3940912 -0.3526073 0.32932383 0.065358065 -0.026767313 -0.16693857 0.14185902 0.04351391
living	-0.16062166 0.3572494 0.18622579 -0.3753322 0.20235313 -0.3619899 0.31534448 0.055010937 -0.5826472 -0.21882683 -0.05479392 0.07875411
next	0.63162726 0.04367181 0.16254084 -0.53877413 -0.07819697 -0.14087644 0.28086546 0.2161729 0.1181062 0.0072921077 0.12199316 0.319345
particular	0.25442505 -0.23515521 0.014797243 -0.46764246 -0.26317707 -0.13169977 0.4104849 0.26901487 -0.196775 -0.29481083 -0.39281312 -0.23162839
program	0.5089433 0.21406513 0.2469283 -0.4991855 -0.4222195 -0.28936267 0.20149817 0.13359188 0.0034722176 -0.15032911 -0.13739212 -0.15184563
